data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,time_period,month_ending_date,drug_overdose_deaths,footnote
01/04/2026,2023,3,United States,Gabapentin,12 month-ending,03/31/2023,4317,
01/04/2026,2023,3,United States,Heroin,12 month-ending,03/31/2023,5366,
01/04/2026,2023,3,United States,Methamphetamine,12 month-ending,03/31/2023,33896,
01/04/2026,2023,3,United States,Oxycodone,12 month-ending,03/31/2023,4397,
01/04/2026,2023,3,United States,Xylazine,12 month-ending,03/31/2023,4690,
01/04/2026,2023,4,United States,Cocaine,12 month-ending,04/30/2023,30735,
01/04/2026,2023,4,United States,Fentanyl,12 month-ending,04/30/2023,75674,
01/04/2026,2023,4,United States,Gabapentin,12 month-ending,04/30/2023,4378,
01/04/2026,2023,4,United States,Heroin,12 month-ending,04/30/2023,5244,
01/04/2026,2023,4,United States,Methamphetamine,12 month-ending,04/30/2023,34333,
01/04/2026,2023,4,United States,Oxycodone,12 month-ending,04/30/2023,4409,
01/04/2026,2023,4,United States,Xylazine,12 month-ending,04/30/2023,4773,
01/04/2026,2023,5,United States,Cocaine,12 month-ending,05/31/2023,31173,
01/04/2026,2023,5,United States,Fentanyl,12 month-ending,05/31/2023,76334,
01/04/2026,2023,5,United States,Gabapentin,12 month-ending,05/31/2023,4356,
01/04/2026,2023,5,United States,Heroin,12 month-ending,05/31/2023,5104,
01/04/2026,2023,5,United States,Methamphetamine,12 month-ending,05/31/2023,34661,
01/04/2026,2023,5,United States,Oxycodone,12 month-ending,05/31/2023,4409,
01/04/2026,2023,5,United States,Xylazine,12 month-ending,05/31/2023,4908,
01/04/2026,2023,6,United States,Cocaine,12 month-ending,06/30/2023,31562,
01/04/2026,2023,6,United States,Fentanyl,12 month-ending,06/30/2023,76657,
01/04/2026,2023,6,United States,Gabapentin,12 month-ending,06/30/2023,4360,
01/04/2026,2023,6,United States,Heroin,12 month-ending,06/30/2023,5000,
01/04/2026,2023,6,United States,Methamphetamine,12 month-ending,06/30/2023,34743,
01/04/2026,2023,6,United States,Oxycodone,12 month-ending,06/30/2023,4397,
01/04/2026,2023,6,United States,Xylazine,12 month-ending,06/30/2023,5058,
01/04/2026,2023,7,United States,Cocaine,12 month-ending,07/31/2023,31827,
01/04/2026,2023,7,United States,Fentanyl,12 month-ending,07/31/2023,76724,
01/04/2026,2023,7,United States,Gabapentin,12 month-ending,07/31/2023,4353,
01/04/2026,2023,7,United States,Heroin,12 month-ending,07/31/2023,4828,
01/04/2026,2023,7,United States,Methamphetamine,12 month-ending,07/31/2023,34992,
01/04/2026,2023,7,United States,Oxycodone,12 month-ending,07/31/2023,4345,
01/04/2026,2023,7,United States,Xylazine,12 month-ending,07/31/2023,5174,
01/04/2026,2023,8,United States,Cocaine,12 month-ending,08/31/2023,32117,
01/04/2026,2023,8,United States,Fentanyl,12 month-ending,08/31/2023,76614,
01/04/2026,2023,8,United States,Gabapentin,12 month-ending,08/31/2023,4329,
01/04/2026,2023,8,United States,Heroin,12 month-ending,08/31/2023,4672,
01/04/2026,2023,8,United States,Methamphetamine,12 month-ending,08/31/2023,35253,
01/04/2026,2023,8,United States,Oxycodone,12 month-ending,08/31/2023,4351,
01/04/2026,2023,8,United States,Xylazine,12 month-ending,08/31/2023,5321,
01/04/2026,2023,9,United States,Cocaine,12 month-ending,09/30/2023,32107,
01/04/2026,2023,9,United States,Fentanyl,12 month-ending,09/30/2023,76278,
01/04/2026,2023,9,United States,Gabapentin,12 month-ending,09/30/2023,4269,
01/04/2026,2023,9,United States,Heroin,12 month-ending,09/30/2023,4536,
01/04/2026,2023,9,United States,Methamphetamine,12 month-ending,09/30/2023,35179,
01/04/2026,2023,9,United States,Oxycodone,12 month-ending,09/30/2023,4275,
01/04/2026,2023,9,United States,Xylazine,12 month-ending,09/30/2023,5544,
01/04/2026,2023,10,United States,Cocaine,12 month-ending,10/31/2023,32061,
01/04/2026,2023,10,United States,Fentanyl,12 month-ending,10/31/2023,75499,
01/04/2026,2023,10,United States,Gabapentin,12 month-ending,10/31/2023,4181,
01/04/2026,2023,10,United States,Heroin,12 month-ending,10/31/2023,4392,
01/04/2026,2023,10,United States,Methamphetamine,12 month-ending,10/31/2023,35014,
01/04/2026,2023,10,United States,Oxycodone,12 month-ending,10/31/2023,4246,
01/04/2026,2023,10,United States,Xylazine,12 month-ending,10/31/2023,5728,
01/04/2026,2023,11,United States,Cocaine,12 month-ending,11/30/2023,31955,
01/04/2026,2023,11,United States,Fentanyl,12 month-ending,11/30/2023,74541,
01/04/2026,2023,11,United States,Gabapentin,12 month-ending,11/30/2023,4099,
01/04/2026,2023,11,United States,Heroin,12 month-ending,11/30/2023,4227,
01/04/2026,2023,11,United States,Methamphetamine,12 month-ending,11/30/2023,34739,
01/04/2026,2023,11,United States,Oxycodone,12 month-ending,11/30/2023,4196,
01/04/2026,2023,11,United States,Xylazine,12 month-ending,11/30/2023,5912,
01/04/2026,2023,12,United States,Cocaine,12 month-ending,12/31/2023,31714,
01/04/2026,2023,12,United States,Fentanyl,12 month-ending,12/31/2023,73348,
01/04/2026,2023,12,United States,Gabapentin,12 month-ending,12/31/2023,4026,
01/04/2026,2023,12,United States,Heroin,12 month-ending,12/31/2023,4074,
01/04/2026,2023,12,United States,Methamphetamine,12 month-ending,12/31/2023,34201,
01/04/2026,2023,12,United States,Oxycodone,12 month-ending,12/31/2023,4143,
01/04/2026,2023,12,United States,Xylazine,12 month-ending,12/31/2023,6099,
01/04/2026,2024,1,United States,Cocaine,12 month-ending,01/31/2024,31369,
01/04/2026,2024,1,United States,Fentanyl,12 month-ending,01/31/2024,72000,
01/04/2026,2024,1,United States,Gabapentin,12 month-ending,01/31/2024,4034,
01/04/2026,2024,1,United States,Heroin,12 month-ending,01/31/2024,3960,
01/04/2026,2024,1,United States,Methamphetamine,12 month-ending,01/31/2024,33829,
01/04/2026,2024,1,United States,Oxycodone,12 month-ending,01/31/2024,4134,
01/04/2026,2024,1,United States,Xylazine,12 month-ending,01/31/2024,6302,
01/04/2026,2024,2,United States,Cocaine,12 month-ending,02/29/2024,31096,
01/04/2026,2024,2,United States,Fentanyl,12 month-ending,02/29/2024,70787,
01/04/2026,2024,2,United States,Gabapentin,12 month-ending,02/29/2024,3979,
01/04/2026,2024,2,United States,Heroin,12 month-ending,02/29/2024,3845,
01/04/2026,2024,2,United States,Methamphetamine,12 month-ending,02/29/2024,33572,
01/04/2026,2024,2,United States,Oxycodone,12 month-ending,02/29/2024,4066,
01/04/2026,2024,2,United States,Xylazine,12 month-ending,02/29/2024,6433,
01/04/2026,2024,3,United States,Cocaine,12 month-ending,03/31/2024,30569,
01/04/2026,2024,3,United States,Fentanyl,12 month-ending,03/31/2024,68923,
01/04/2026,2024,3,United States,Gabapentin,12 month-ending,03/31/2024,3915,
01/04/2026,2024,3,United States,Heroin,12 month-ending,03/31/2024,3685,
01/04/2026,2024,3,United States,Methamphetamine,12 month-ending,03/31/2024,33067,
01/04/2026,2024,3,United States,Oxycodone,12 month-ending,03/31/2024,3971,
01/04/2026,2024,3,United States,Xylazine,12 month-ending,03/31/2024,6531,
01/04/2026,2024,4,United States,Cocaine,12 month-ending,04/30/2024,29941,
01/04/2026,2024,4,United States,Fentanyl,12 month-ending,04/30/2024,66914,
01/04/2026,2024,4,United States,Gabapentin,12 month-ending,04/30/2024,3813,
01/04/2026,2024,4,United States,Heroin,12 month-ending,04/30/2024,3573,
01/04/2026,2024,4,United States,Methamphetamine,12 month-ending,04/30/2024,32501,
01/04/2026,2024,4,United States,Oxycodone,12 month-ending,04/30/2024,3872,
01/04/2026,2024,4,United States,Xylazine,12 month-ending,04/30/2024,6561,
01/04/2026,2024,5,United States,Cocaine,12 month-ending,05/31/2024,29239,
01/04/2026,2024,5,United States,Fentanyl,12 month-ending,05/31/2024,64688,
01/04/2026,2024,5,United States,Gabapentin,12 month-ending,05/31/2024,3771,
01/04/2026,2024,5,United States,Heroin,12 month-ending,05/31/2024,3467,
01/04/2026,2024,5,United States,Methamphetamine,12 month-ending,05/31/2024,31938,
01/04/2026,2024,5,United States,Oxycodone,12 month-ending,05/31/2024,3798,
01/04/2026,2024,5,United States,Xylazine,12 month-ending,05/31/2024,6535,
01/04/2026,2024,6,United States,Cocaine,12 month-ending,06/30/2024,28554,
01/04/2026,2024,6,United States,Fentanyl,12 month-ending,06/30/2024,62593,
01/04/2026,2024,6,United States,Gabapentin,12 month-ending,06/30/2024,3688,
01/04/2026,2024,6,United States,Heroin,12 month-ending,06/30/2024,3300,
01/04/2026,2024,6,United States,Methamphetamine,12 month-ending,06/30/2024,31526,
01/04/2026,2024,6,United States,Oxycodone,12 month-ending,06/30/2024,3714,
01/04/2026,2024,6,United States,Xylazine,12 month-ending,06/30/2024,6517,
01/04/2026,2024,7,United States,Cocaine,12 month-ending,07/31/2024,27819,
01/04/2026,2024,7,United States,Fentanyl,12 month-ending,07/31/2024,59959,
01/04/2026,2024,7,United States,Gabapentin,12 month-ending,07/31/2024,3619,
01/04/2026,2024,7,United States,Heroin,12 month-ending,07/31/2024,3221,
01/04/2026,2024,7,United States,Methamphetamine,12 month-ending,07/31/2024,30707,
01/04/2026,2024,7,United States,Oxycodone,12 month-ending,07/31/2024,3668,
01/04/2026,2024,7,United States,Xylazine,12 month-ending,07/31/2024,6536,
01/04/2026,2024,8,United States,Cocaine,12 month-ending,08/31/2024,26838,
01/04/2026,2024,8,United States,Fentanyl,12 month-ending,08/31/2024,57195,
01/04/2026,2024,8,United States,Gabapentin,12 month-ending,08/31/2024,3513,
01/04/2026,2024,8,United States,Heroin,12 month-ending,08/31/2024,3102,
01/04/2026,2024,8,United States,Methamphetamine,12 month-ending,08/31/2024,29851,
01/04/2026,2024,8,United States,Oxycodone,12 month-ending,08/31/2024,3602,
01/04/2026,2024,8,United States,Xylazine,12 month-ending,08/31/2024,6516,
01/04/2026,2024,9,United States,Cocaine,12 month-ending,09/30/2024,25999,
01/04/2026,2024,9,United States,Fentanyl,12 month-ending,09/30/2024,54485,
01/04/2026,2024,9,United States,Gabapentin,12 month-ending,09/30/2024,3437,
01/04/2026,2024,9,United States,Heroin,12 month-ending,09/30/2024,2992,
01/04/2026,2024,9,United States,Methamphetamine,12 month-ending,09/30/2024,29187,
01/04/2026,2024,9,United States,Oxycodone,12 month-ending,09/30/2024,3535,
01/04/2026,2024,9,United States,Xylazine,12 month-ending,09/30/2024,6440,
01/04/2026,2024,10,United States,Cocaine,12 month-ending,10/31/2024,25111,
01/04/2026,2024,10,United States,Fentanyl,12 month-ending,10/31/2024,51911,
01/04/2026,2024,10,United States,Gabapentin,12 month-ending,10/31/2024,3372,
01/04/2026,2024,10,United States,Heroin,12 month-ending,10/31/2024,2933,
01/04/2026,2024,10,United States,Methamphetamine,12 month-ending,10/31/2024,28582,
01/04/2026,2024,10,United States,Oxycodone,12 month-ending,10/31/2024,3405,
01/04/2026,2024,10,United States,Xylazine,12 month-ending,10/31/2024,6307,
01/04/2026,2024,11,United States,Cocaine,12 month-ending,11/30/2024,24241,
01/04/2026,2024,11,United States,Fentanyl,12 month-ending,11/30/2024,49636,
01/04/2026,2024,11,United States,Gabapentin,12 month-ending,11/30/2024,3297,
01/04/2026,2024,11,United States,Heroin,12 month-ending,11/30/2024,2915,
01/04/2026,2024,11,United States,Methamphetamine,12 month-ending,11/30/2024,28181,
01/04/2026,2024,11,United States,Oxycodone,12 month-ending,11/30/2024,3315,
01/04/2026,2024,11,United States,Xylazine,12 month-ending,11/30/2024,6228,
01/04/2026,2024,12,United States,Cocaine,12 month-ending,12/31/2024,23432,
01/04/2026,2024,12,United States,Fentanyl,12 month-ending,12/31/2024,47436,
01/04/2026,2024,12,United States,Gabapentin,12 month-ending,12/31/2024,3228,
01/04/2026,2024,12,United States,Heroin,12 month-ending,12/31/2024,2829,
01/04/2026,2024,12,United States,Methamphetamine,12 month-ending,12/31/2024,27835,
01/04/2026,2024,12,United States,Oxycodone,12 month-ending,12/31/2024,3249,
01/04/2026,2024,12,United States,Xylazine,12 month-ending,12/31/2024,6105,
01/04/2026,2025,1,United States,Cocaine,12 month-ending,01/31/2025,22839,
01/04/2026,2025,1,United States,Fentanyl,12 month-ending,01/31/2025,45708,
01/04/2026,2025,1,United States,Gabapentin,12 month-ending,01/31/2025,3176,
01/04/2026,2025,1,United States,Heroin,12 month-ending,01/31/2025,2771,
01/04/2026,2025,1,United States,Methamphetamine,12 month-ending,01/31/2025,27596,
01/04/2026,2025,1,United States,Oxycodone,12 month-ending,01/31/2025,3191,
01/04/2026,2025,1,United States,Xylazine,12 month-ending,01/31/2025,5861,
01/04/2026,2025,2,United States,Cocaine,12 month-ending,02/28/2025,22257,
01/04/2026,2025,2,United States,Fentanyl,12 month-ending,02/28/2025,44119,
01/04/2026,2025,2,United States,Gabapentin,12 month-ending,02/28/2025,3091,
01/04/2026,2025,2,United States,Heroin,12 month-ending,02/28/2025,2694,
01/04/2026,2025,2,United States,Methamphetamine,12 month-ending,02/28/2025,27159,
01/04/2026,2025,2,United States,Oxycodone,12 month-ending,02/28/2025,3131,
01/04/2026,2025,2,United States,Xylazine,12 month-ending,02/28/2025,5579,
01/04/2026,2025,3,United States,Cocaine,12 month-ending,03/31/2025,21839,
01/04/2026,2025,3,United States,Fentanyl,12 month-ending,03/31/2025,42944,
01/04/2026,2025,3,United States,Gabapentin,12 month-ending,03/31/2025,3019,
01/04/2026,2025,3,United States,Heroin,12 month-ending,03/31/2025,2671,
01/04/2026,2025,3,United States,Methamphetamine,12 month-ending,03/31/2025,26934,
01/04/2026,2025,3,United States,Oxycodone,12 month-ending,03/31/2025,3094,
01/04/2026,2025,3,United States,Xylazine,12 month-ending,03/31/2025,5298,
01/04/2026,2025,4,United States,Cocaine,12 month-ending,04/30/2025,21274,
01/04/2026,2025,4,United States,Fentanyl,12 month-ending,04/30/2025,41671,
01/04/2026,2025,4,United States,Gabapentin,12 month-ending,04/30/2025,2961,
01/04/2026,2025,4,United States,Heroin,12 month-ending,04/30/2025,2585,
01/04/2026,2025,4,United States,Methamphetamine,12 month-ending,04/30/2025,26685,
01/04/2026,2025,4,United States,Oxycodone,12 month-ending,04/30/2025,3068,
01/04/2026,2025,4,United States,Xylazine,12 month-ending,04/30/2025,4984,
01/04/2026,2025,5,United States,Cocaine,12 month-ending,05/31/2025,20812,
01/04/2026,2025,5,United States,Fentanyl,12 month-ending,05/31/2025,40453,
01/04/2026,2025,5,United States,Gabapentin,12 month-ending,05/31/2025,2876,
01/04/2026,2025,5,United States,Heroin,12 month-ending,05/31/2025,2517,
01/04/2026,2025,5,United States,Methamphetamine,12 month-ending,05/31/2025,26292,
01/04/2026,2025,5,United States,Oxycodone,12 month-ending,05/31/2025,3001,
01/04/2026,2025,5,United States,Xylazine,12 month-ending,05/31/2025,4666,
01/04/2026,2025,6,United States,Cocaine,12 month-ending,06/30/2025,20481,
01/04/2026,2025,6,United States,Fentanyl,12 month-ending,06/30/2025,39261,
01/04/2026,2025,6,United States,Gabapentin,12 month-ending,06/30/2025,2793,
01/04/2026,2025,6,United States,Heroin,12 month-ending,06/30/2025,2474,
01/04/2026,2025,6,United States,Methamphetamine,12 month-ending,06/30/2025,25765,
01/04/2026,2025,6,United States,Oxycodone,12 month-ending,06/30/2025,2978,
01/04/2026,2025,6,United States,Xylazine,12 month-ending,06/30/2025,4359,
01/04/2026,2019,1,Region 1,Fentanyl,12 month-ending,01/31/2019,3420,
01/04/2026,2019,2,Region 1,Fentanyl,12 month-ending,02/28/2019,3434,
01/04/2026,2019,3,Region 1,Fentanyl,12 month-ending,03/31/2019,3443,
01/04/2026,2019,4,Region 1,Fentanyl,12 month-ending,04/30/2019,3440,
01/04/2026,2019,5,Region 1,Fentanyl,12 month-ending,05/31/2019,3439,
01/04/2026,2019,6,Region 1,Fentanyl,12 month-ending,06/30/2019,3461,
01/04/2026,2019,7,Region 1,Fentanyl,12 month-ending,07/31/2019,3464,
01/04/2026,2019,8,Region 1,Fentanyl,12 month-ending,08/31/2019,3539,
01/04/2026,2019,9,Region 1,Fentanyl,12 month-ending,09/30/2019,3553,
01/04/2026,2019,10,Region 1,Fentanyl,12 month-ending,10/31/2019,3620,
01/04/2026,2019,11,Region 1,Fentanyl,12 month-ending,11/30/2019,3653,
01/04/2026,2019,12,Region 1,Fentanyl,12 month-ending,12/31/2019,3719,
01/04/2026,2020,1,Region 1,Fentanyl,12 month-ending,01/31/2020,3763,
01/04/2026,2020,2,Region 1,Fentanyl,12 month-ending,02/29/2020,3815,
01/04/2026,2020,3,Region 1,Fentanyl,12 month-ending,03/31/2020,3833,
01/04/2026,2020,4,Region 1,Fentanyl,12 month-ending,04/30/2020,3926,
01/04/2026,2020,5,Region 1,Fentanyl,12 month-ending,05/31/2020,4030,
01/04/2026,2020,6,Region 1,Fentanyl,12 month-ending,06/30/2020,4039,
01/04/2026,2020,7,Region 1,Fentanyl,12 month-ending,07/31/2020,4112,
01/04/2026,2020,8,Region 1,Fentanyl,12 month-ending,08/31/2020,4062,
01/04/2026,2020,9,Region 1,Fentanyl,12 month-ending,09/30/2020,4105,
01/04/2026,2020,10,Region 1,Fentanyl,12 month-ending,10/31/2020,4091,
01/04/2026,2020,11,Region 1,Fentanyl,12 month-ending,11/30/2020,4093,
01/04/2026,2020,12,Region 1,Fentanyl,12 month-ending,12/31/2020,4117,
01/04/2026,2021,1,Region 1,Fentanyl,12 month-ending,01/31/2021,4194,
01/04/2026,2021,2,Region 1,Fentanyl,12 month-ending,02/28/2021,4201,
01/04/2026,2021,3,Region 1,Fentanyl,12 month-ending,03/31/2021,4283,
01/04/2026,2021,4,Region 1,Fentanyl,12 month-ending,04/30/2021,4288,
01/04/2026,2021,5,Region 1,Fentanyl,12 month-ending,05/31/2021,4278,
01/04/2026,2021,6,Region 1,Fentanyl,12 month-ending,06/30/2021,4335,
01/04/2026,2021,7,Region 1,Fentanyl,12 month-ending,07/31/2021,4342,
01/04/2026,2021,8,Region 1,Fentanyl,12 month-ending,08/31/2021,4469,
01/04/2026,2021,9,Region 1,Fentanyl,12 month-ending,09/30/2021,4570,
01/04/2026,2021,10,Region 1,Fentanyl,12 month-ending,10/31/2021,4665,
01/04/2026,2021,11,Region 1,Fentanyl,12 month-ending,11/30/2021,4738,
01/04/2026,2021,12,Region 1,Fentanyl,12 month-ending,12/31/2021,4775,
01/04/2026,2022,1,Region 1,Fentanyl,12 month-ending,01/31/2022,4766,
01/04/2026,2022,2,Region 1,Fentanyl,12 month-ending,02/28/2022,4805,
01/04/2026,2022,3,Region 1,Fentanyl,12 month-ending,03/31/2022,4819,
01/04/2026,2022,4,Region 1,Fentanyl,12 month-ending,04/30/2022,4845,
01/04/2026,2022,5,Region 1,Fentanyl,12 month-ending,05/31/2022,4840,
01/04/2026,2022,6,Region 1,Fentanyl,12 month-ending,06/30/2022,4835,
01/04/2026,2022,7,Region 1,Fentanyl,12 month-ending,07/31/2022,4842,
01/04/2026,2022,8,Region 1,Fentanyl,12 month-ending,08/31/2022,4805,
01/04/2026,2022,9,Region 1,Fentanyl,12 month-ending,09/30/2022,4781,
01/04/2026,2022,10,Region 1,Fentanyl,12 month-ending,10/31/2022,4830,
01/04/2026,2022,11,Region 1,Fentanyl,12 month-ending,11/30/2022,4857,
01/04/2026,2022,12,Region 1,Fentanyl,12 month-ending,12/31/2022,4871,
01/04/2026,2023,1,Region 1,Fentanyl,12 month-ending,01/31/2023,4898,
01/04/2026,2023,2,Region 1,Fentanyl,12 month-ending,02/28/2023,4900,
01/04/2026,2023,3,Region 1,Fentanyl,12 month-ending,03/31/2023,4847,
01/04/2026,2023,4,Region 1,Fentanyl,12 month-ending,04/30/2023,4824,
